education_of_employee,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,prevailing_wage,unit_of_wage,full_time_position,case_status,continent_asia,continent_europe,continent_north america,continent_oceania,continent_south america,region_of_employment_midwest,region_of_employment_northeast,region_of_employment_south,region_of_employment_west,request_ratio,readiness_score,high_investment_flag,expertise_level_Specialist,expertise_level_Standard
1,1,0,1.111837901143462,2007.0,20552.03,year,1,0,True,False,False,False,False,False,True,False,False,0.00024660912447679184,1,0,False,True
2,0,0,0.5965234355324734,1973.0,33213.0,year,1,1,True,False,False,False,False,False,False,False,True,0.0003236245953645228,0,0,False,False
2,1,0,0.7878835432789064,1968.0,127333.13,year,1,1,True,False,False,False,False,False,False,True,False,0.00029394473830277935,1,0,False,True
2,1,0,0.05807145031381625,1994.0,8815.62,year,1,0,True,False,False,False,False,False,True,False,False,0.0004128819156016177,1,0,False,True
3,0,0,-0.9405840206582399,2008.0,58343.97,year,1,1,True,False,False,False,False,True,False,False,False,0.005464480844456389,0,0,False,False
3,1,0,-0.9000454488936013,2014.0,50427.65,year,1,1,True,False,False,False,False,False,False,False,True,0.000585480093334028,1,0,False,True
3,0,1,0.07477197490717911,2000.0,86169.59,year,1,1,True,False,False,False,False,False,False,False,True,0.00041000409987289706,1,1,False,True
2,0,0,-0.25424398959631644,1980.0,171558.9,year,1,0,True,False,False,False,False,False,False,False,True,0.00046772684730227935,0,0,False,False
1,0,0,1.6508580345931787,2000.0,31556.96,year,1,0,False,True,False,False,False,False,False,False,True,0.00017702248182385863,0,0,False,False
4,1,0,-0.9405840206582399,1998.0,59585.99,year,1,1,True,False,False,False,False,False,False,True,False,0.00119474312879959,1,0,False,True
1,0,1,-0.9405840206582399,2013.0,125796.82,year,1,0,True,False,False,False,False,False,False,True,False,0.001126126124857966,1,1,False,True
2,1,0,-0.9405840206582399,1932.5,36837.82,year,1,0,True,False,False,False,False,False,False,True,False,0.0006157635464188648,1,0,False,True
2,1,0,-0.9405840206582399,1968.0,201123.05,year,0,0,True,False,False,False,False,False,True,False,False,0.0012135922315369026,1,0,False,True
2,1,0,-0.9405840206582399,1978.0,124495.5,year,1,0,True,False,False,False,False,False,True,False,False,0.005617977496528217,1,0,False,True
3,1,0,-0.9405840206582399,2010.0,61683.68,year,1,1,False,False,True,False,False,False,True,False,False,0.0008532423200910901,1,0,False,True
2,1,0,0.5731384009954216,2000.0,875.4869,hour,1,1,False,False,True,False,False,False,False,True,False,0.0003273322421187129,1,0,False,True
3,0,0,-0.9405840206582399,1932.5,126106.35,year,1,1,True,False,False,False,False,True,False,False,False,0.001060445385938022,0,0,False,False
2,1,0,0.6337166012009886,2006.0,62027.16,year,1,0,True,False,False,False,False,False,False,True,False,0.00031776294873919194,1,0,False,True
2,0,1,0.0005900938288299543,1932.5,69833.72,year,1,1,True,False,False,False,False,False,True,False,False,0.00042283298079372813,1,1,False,True
1,1,0,-0.8382315718898884,2001.0,72826.71,year,1,0,True,False,False,False,False,True,False,False,False,0.0005740528125292464,1,0,False,True
3,0,0,-0.23354391442338815,1932.5,77964.8,year,0,1,False,False,True,False,False,False,True,False,False,0.0004640371227545072,0,0,False,False
2,1,0,-0.9405840206582399,2008.0,99881.53,year,1,1,True,False,False,False,False,True,False,False,False,0.004587155942260753,1,0,False,True
3,0,0,-0.9405840206582399,1987.0,124460.67,year,1,1,True,False,False,False,False,False,False,True,False,0.0008305647833633182,0,0,False,False
3,1,0,0.635644417831407,1932.5,501.3166,hour,1,1,False,True,False,False,False,False,False,True,False,0.0003174603173595364,1,0,False,True
2,0,1,-0.31812818672211474,1999.0,40715.4,year,1,0,True,False,False,False,False,False,True,False,False,0.00047915668400615397,1,1,False,True
2,0,0,-0.9405840206582399,2007.0,137382.63,year,1,0,True,False,False,False,False,False,True,False,False,0.0013568521012797122,0,0,False,False
4,1,0,-0.9405840206582399,2011.0,64385.47,year,1,1,False,True,False,False,False,False,False,False,True,0.0014204545434368544,1,0,False,True
2,1,0,0.8888410416389313,1993.0,46928.77,year,1,0,True,False,False,False,False,False,True,False,False,0.0002787844995041025,1,0,False,True
3,0,0,2.002814823511326,1985.0,673.6127,hour,1,0,True,False,False,False,False,False,False,False,True,0.00013837000136455375,0,0,False,False
3,0,1,0.857538968081825,2006.0,24642.01,year,1,1,False,False,True,False,False,False,False,False,True,0.00028344671193779856,1,1,False,True
3,0,1,-0.9405840206582399,2007.0,175181.7,year,1,0,False,False,True,False,False,False,True,False,False,0.0006165228109639193,1,1,False,True
1,1,0,-0.9405840206582399,2012.0,39103.3,year,1,0,True,False,False,False,False,True,False,False,False,0.0015624999975585939,1,0,False,True
2,0,0,-0.9405840206582399,1932.5,662.7582,hour,1,0,True,False,False,False,False,False,False,True,False,0.033333332222222255,0,0,False,False
2,0,0,-0.9405840206582399,1992.0,90523.41,year,1,0,True,False,False,False,False,True,False,False,False,0.000624999999609375,0,0,False,False
2,0,0,-0.9405840206582399,2010.0,61958.88,year,1,1,False,False,False,False,True,False,True,False,False,0.0015527950286447281,0,0,False,False
2,1,0,2.002814823511326,1997.0,58160.97,year,1,1,True,False,False,False,False,False,False,True,False,0.00013837000136455375,1,0,False,True
2,1,0,0.3340646622783127,1947.0,435.5681,hour,1,0,False,False,False,False,True,False,False,True,False,0.0003661662393386429,1,0,False,True
2,1,0,0.8602230926281041,1999.0,130137.7,year,1,0,False,False,False,False,True,True,False,False,False,0.0002830455702567094,1,0,False,True
4,1,0,-0.9405840206582399,1994.0,40091.19,year,1,1,False,True,False,False,False,True,False,False,False,0.0018587360560246543,1,0,False,True
2,1,0,1.6336717758105617,2008.0,42792.93,year,1,1,False,True,False,False,False,False,False,True,False,0.0001790510295113606,1,0,False,True
3,0,0,-0.9405840206582399,1989.0,15184.57,year,0,1,True,False,False,False,False,False,False,False,True,0.0007047216344575604,0,0,False,False
4,1,0,0.5670557244420468,1989.0,59679.98,year,1,0,False,False,True,False,False,False,False,False,True,0.0003282994089532832,1,0,False,True
2,0,0,0.43975001185018286,1975.0,42958.3,year,1,0,True,False,False,False,False,False,True,False,False,0.000348796651430486,0,0,False,False
2,0,1,-0.9405840206582399,2003.0,117752.53,year,1,1,False,True,False,False,False,False,True,False,False,0.0006858710557710075,1,1,False,True
2,1,0,1.225063964094015,1932.5,130674.71,year,1,0,True,False,False,False,False,False,False,True,False,0.00023100023094686987,1,0,False,True
3,0,0,1.3248063964076644,1994.0,83288.7,year,0,0,True,False,False,False,False,False,False,False,True,0.00021767522851160747,0,0,False,False
3,1,1,-0.08093367693099564,2003.0,9673.29,year,1,1,True,False,False,False,False,False,False,False,True,0.00043706293687191305,2,0,True,False
3,0,0,0.4903051627493881,1973.0,88387.05,year,0,1,True,False,False,False,False,False,False,True,False,0.00034059945492486397,0,0,False,False
3,1,0,1.3844076147287787,1976.0,43695.85,year,0,0,True,False,False,False,False,False,False,True,False,0.000209907640594058,1,0,False,True
1,0,1,-0.9405840206582399,1999.0,174153.73,year,1,0,False,False,False,False,True,False,False,True,False,0.0006309148261003691,1,1,False,True
4,0,0,0.7224921693840409,1932.5,41993.63,year,1,1,False,True,False,False,False,False,False,False,True,0.0003039513676887686,0,0,False,False
3,1,1,-0.9405840206582399,2001.0,124659.16,year,1,1,True,False,False,False,False,False,False,False,True,0.0021551724091483353,2,0,True,False
2,0,0,-0.8963441556939811,1997.0,121455.55,year,1,1,True,False,False,False,False,False,True,False,False,0.0005847953212954412,0,0,False,False
3,1,0,-0.9405840206582399,1989.0,121910.14,year,1,1,True,False,False,False,False,False,False,False,True,0.0032467532362118402,1,0,False,True
2,1,0,-0.9405840206582399,2007.0,60899.38,year,1,1,True,False,False,False,False,False,True,False,False,0.0027777777700617283,1,0,False,True
2,0,0,-0.9405840206582399,1994.0,81219.22,year,1,1,False,True,False,False,False,False,False,False,True,0.01886792417230332,0,0,False,False
3,1,0,-0.37684649144745214,1965.0,81832.29,week,0,1,True,False,False,False,False,False,False,True,False,0.0004897159645006288,1,0,False,True
4,1,0,0.5067321902452881,1932.5,14624.29,year,1,1,False,True,False,False,False,False,False,False,True,0.0003379520107002528,1,0,False,True
3,0,0,-0.9405840206582399,2008.0,72180.16,year,0,1,True,False,False,False,False,False,True,False,False,0.0026525198868633426,0,0,False,False
1,0,0,-0.9405840206582399,1989.0,91614.6,year,1,0,True,False,False,False,False,True,False,False,False,0.0012970168595369432,0,0,False,False
1,1,0,-0.9405840206582399,2000.0,106579.06,year,0,0,True,False,False,False,False,False,True,False,False,0.0024630541811254823,1,0,False,True
2,1,0,1.1329197128794841,2010.0,25495.23,year,1,0,False,True,False,False,False,False,True,False,False,0.00024366471728955535,1,0,False,True
2,0,0,2.002814823511326,1993.0,22576.38,year,1,1,True,False,False,False,False,False,True,False,False,0.00013837000136455375,0,0,False,False
4,1,0,1.4157021442353366,2006.0,4860.77,year,1,1,False,False,True,False,False,False,False,False,True,0.0002058884084402124,1,0,False,True
1,1,1,1.451278321773705,1932.5,8312.3,year,1,0,False,True,False,False,False,False,False,False,True,0.00020136931127640568,2,0,True,False
4,1,0,-0.9405840206582399,2013.0,47039.25,year,1,1,False,True,False,False,False,False,False,False,True,0.0029850746179550013,1,0,False,True
3,1,1,1.9104744316731113,1932.5,6499.53,year,0,1,True,False,False,False,False,False,True,False,False,0.00014797277298787026,2,0,True,False
4,0,0,-0.9405840206582399,1981.0,115321.29,year,0,1,False,False,True,False,False,True,False,False,False,0.0011627906963223363,0,0,False,False
2,1,0,-0.9405840206582399,1995.0,33712.67,year,1,1,True,False,False,False,False,False,False,True,False,0.000900090008190738,1,0,False,True
1,0,0,-0.9405840206582399,2003.0,42831.18,year,1,0,False,True,False,False,False,False,False,False,True,0.003984063729147156,0,0,False,False
3,0,0,0.8510729012741327,1998.0,96049.0,year,1,1,True,False,False,False,False,False,True,False,False,0.00028441410685881285,0,0,False,False
3,0,0,-0.9405840206582399,1997.0,12283.68,year,1,1,False,True,False,False,False,False,False,True,False,0.0009861932929130244,0,0,False,False
1,0,0,-0.9405840206582399,2009.0,158211.14,year,1,0,True,False,False,False,False,True,False,False,False,0.045454543388429844,0,0,False,False
2,1,0,-0.9405840206582399,1982.0,127.3734,hour,1,0,False,False,True,False,False,False,True,False,False,0.0006153846150059171,1,0,False,True
3,0,1,-0.24568542586379838,1998.0,67084.76,year,1,1,True,False,False,False,False,False,False,True,False,0.00046620046598312335,1,1,False,True
2,0,0,-0.9405840206582399,2010.0,129365.58,year,1,0,True,False,False,False,False,False,False,True,False,0.001512859301795977,0,0,False,False
2,1,0,0.8292692249748271,1932.5,165081.17,year,1,1,True,False,False,False,False,False,False,True,False,0.0002876869964649922,1,0,False,True
2,1,0,1.0074637549659036,1932.5,85024.68,week,1,1,False,False,True,False,False,False,False,False,True,0.00026143790842838227,1,0,False,True
2,0,0,1.4847949904396152,2000.0,8230.36,year,1,0,True,False,False,False,False,False,True,False,False,0.00019716088324188468,0,0,False,False
3,0,0,2.002814823511326,2005.0,89630.46,year,0,1,True,False,False,False,False,False,True,False,False,0.00013837000136455375,0,0,False,False
2,1,0,-0.34134197161353114,1932.5,118754.0,year,1,1,True,False,False,False,False,False,False,True,False,0.0004833252776784315,1,0,False,True
4,0,0,0.5486336232229837,2012.0,22950.92,month,0,1,False,False,True,False,False,True,False,False,False,0.0003312355083367885,0,0,False,False
3,1,0,-0.9405840206582399,2010.0,132339.35,year,1,1,True,False,False,False,False,False,True,False,False,0.000701754385472453,1,0,False,True
3,0,0,-0.9405840206582399,1999.0,125076.08,year,0,1,True,False,False,False,False,False,False,True,False,0.0008230452668123084,0,0,False,False
3,1,0,-0.7649745057768784,1936.0,13962.45,year,1,1,True,False,False,False,False,True,False,False,False,0.0005605381162777253,1,0,False,True
4,0,0,-0.9405840206582399,2016.0,9442.23,year,1,1,False,True,False,False,False,False,True,False,False,0.024390243307555043,0,0,False,False
2,0,0,2.002814823511326,2011.0,218315.56125000003,year,1,1,True,False,False,False,False,False,False,True,False,0.00013837000136455375,0,0,False,False
2,1,0,-0.9405840206582399,2000.0,80630.3,year,1,0,False,False,True,False,False,False,False,False,True,0.014084506843880186,1,0,False,True
2,1,0,-0.9405840206582399,1981.0,73589.28,year,1,0,True,False,False,False,False,False,False,True,False,0.0026525198868633426,1,0,False,True
2,1,1,1.712644593512803,1965.0,21756.72,year,1,1,False,True,False,False,False,False,True,False,False,0.00016983695649289452,2,0,True,False
2,1,0,-0.07549714175481487,1987.0,85861.54,year,1,1,True,False,False,False,False,True,False,False,False,0.00043610989950453125,1,0,False,True
2,1,1,2.002814823511326,1993.0,108009.01,year,1,0,True,False,False,False,False,False,False,True,False,0.00013837000136455375,2,0,True,False
3,0,0,1.598432275435872,1962.0,83979.4,year,0,1,True,False,False,False,False,False,True,False,False,0.0001832508704080537,0,0,False,False
4,1,0,1.4390067678396004,1996.0,7268.68,year,1,0,False,False,True,False,False,False,True,False,False,0.00020292207788090053,1,0,False,True
3,1,0,0.4546050336190777,2005.0,49648.51,year,1,1,True,False,False,False,False,False,False,False,True,0.00034638032547752674,1,0,False,True
2,1,0,-0.9405840206582399,2012.0,88987.16,year,1,1,True,False,False,False,False,False,False,True,False,0.0012150668271991897,1,0,False,True
3,0,1,-0.4602511898443437,2007.0,66912.28,year,1,1,True,False,False,False,False,False,False,False,True,0.0005047955575442727,1,1,False,True
3,1,0,-0.3848507426892363,2014.0,74452.46,year,0,1,True,False,False,False,False,False,False,False,True,0.0004911591353186841,1,0,False,True
2,1,0,-0.9405840206582399,1991.0,218315.56125000003,year,1,1,True,False,False,False,False,False,False,True,False,0.00401606424089934,1,0,False,True
2,1,0,0.3062847589352406,1932.5,175968.05,year,1,1,False,False,True,False,False,False,False,True,False,0.0003707823506226243,1,0,False,True
1,1,0,0.0531216220366814,2007.0,217684.56,year,1,0,True,False,False,False,False,True,False,False,False,0.0004137360362375937,1,0,False,True
3,0,0,-0.9405840206582399,2004.0,125817.82,year,0,1,False,False,True,False,False,False,False,False,True,0.000953288845611736,0,0,False,False
3,0,0,-0.9405840206582399,2005.0,48.0773,hour,1,0,False,False,True,False,False,False,False,True,False,0.0008576329323690969,0,0,False,False
3,1,0,-0.8597828271413079,2010.0,104650.02,year,0,1,False,False,True,False,False,True,False,False,False,0.0005780346817468008,1,0,False,True
2,0,1,-0.9405840206582399,2012.0,98178.33,year,1,1,True,False,False,False,False,False,False,True,False,0.003021148027126441,1,1,False,True
2,1,0,-0.9405840206582399,2005.0,110406.14,year,1,1,True,False,False,False,False,False,False,False,True,0.0015174506805501508,1,0,False,True
3,1,0,-0.9405840206582399,1983.0,16555.22,year,1,1,True,False,False,False,False,False,False,False,True,0.000719424459914083,1,0,False,True
3,1,0,0.35014162738343907,1932.5,100305.94,year,1,1,False,True,False,False,False,True,False,False,False,0.00036350418016593817,1,0,False,True
3,1,0,-0.9405840206582399,1962.0,132533.24,year,1,1,True,False,False,False,False,False,True,False,False,0.0007867820607499747,1,0,False,True
4,1,0,-0.9405840206582399,2007.0,18913.79,year,1,1,False,True,False,False,False,False,True,False,False,0.0012771392065426064,1,0,False,True
2,1,1,-0.9405840206582399,1984.0,86625.45,year,1,1,False,False,True,False,False,False,False,False,True,0.004739336470429685,2,0,True,False
1,0,0,-0.9405840206582399,1993.0,50004.29,year,1,0,False,False,False,True,False,False,False,False,True,0.0010214504586093457,0,0,False,False
3,0,0,-0.9405840206582399,1932.5,68068.25,year,0,1,True,False,False,False,False,True,False,False,False,0.010204081528529781,0,0,False,False
2,1,0,-0.9405840206582399,2006.0,66773.59,year,1,1,True,False,False,False,False,False,False,True,False,0.006944444396219137,1,0,False,True
3,1,0,-0.9405840206582399,1977.0,66193.98,year,1,1,True,False,False,False,False,False,False,True,False,0.0035335688921075306,1,0,False,True
2,1,0,1.020675681306668,2007.0,63638.38,year,1,0,True,False,False,False,False,False,False,False,True,0.00025953802225290993,1,0,False,True
